,lon,lat,alt,accuracy,speed,angle
20140120 15:33:45:936,-4.6723087310791016E8,-2.3560163497924805E8,723.855,40.0,0.0,-88.29999
20140120 15:33:46:160,-4.6723087310791016E8,-2.3560163497924805E8,723.855,40.0,0.0,-88.29999
20140120 15:33:46:380,-4.6723087310791016E8,-2.3560163497924805E8,723.855,40.0,0.0,-88.29999
20140120 15:33:46:561,-4.6723087310791016E8,-2.3560163497924805E8,723.85803,60.0,0.0,-62.099976
20140120 15:33:46:755,-4.6723087310791016E8,-2.3560163497924805E8,723.85803,60.0,0.0,-62.099976
20140120 15:33:46:940,-4.6723087310791016E8,-2.3560163497924805E8,723.85803,60.0,0.0,-62.099976
20140120 15:33:47:140,-4.6723087310791016E8,-2.3560163497924805E8,723.85803,60.0,0.0,-62.099976
20140120 15:33:47:337,-4.6723087310791016E8,-2.3560163497924805E8,723.85803,60.0,0.0,-62.099976
20140120 15:33:47:565,-4.6723087310791016E8,-2.3560163497924805E8,723.8614,60.0,0.0,-34.599976
20140120 15:33:47:736,-4.6723087310791016E8,-2.3560163497924805E8,723.8614,60.0,0.0,-34.599976
20140120 15:33:47:936,-4.6723087310791016E8,-2.3560163497924805E8,723.8614,60.0,0.0,-34.599976
20140120 15:33:48:137,-4.6723087310791016E8,-2.3560163497924805E8,723.8614,60.0,0.0,-34.599976
20140120 15:33:48:350,-4.6723087310791016E8,-2.3560163497924805E8,723.8614,60.0,0.0,-34.599976
20140120 15:33:48:557,-4.6723087310791016E8,-2.3560161590576172E8,723.8644,60.0,0.0,-30.0
20140120 15:33:48:779,-4.6723087310791016E8,-2.3560161590576172E8,723.8644,60.0,0.0,-30.0
20140120 15:33:48:935,-4.6723087310791016E8,-2.3560161590576172E8,723.8644,60.0,0.0,-30.0
20140120 15:33:49:136,-4.6723087310791016E8,-2.3560161590576172E8,723.8644,60.0,0.0,-30.0
20140120 15:33:49:335,-4.6723087310791016E8,-2.3560161590576172E8,723.8644,60.0,0.0,-30.0
20140120 15:33:49:635,-4.6723087310791016E8,-2.3560161590576172E8,723.86926,40.0,0.0,-10.599976
20140120 15:33:49:834,-4.6723087310791016E8,-2.3560161590576172E8,723.86926,40.0,0.0,-10.599976
20140120 15:33:49:935,-4.6723087310791016E8,-2.3560161590576172E8,723.86926,40.0,0.0,-10.599976
20140120 15:33:50:136,-4.6723087310791016E8,-2.3560161590576172E8,723.86926,40.0,0.0,-10.599976
20140120 15:33:50:339,-4.6723087310791016E8,-2.3560161590576172E8,723.86926,40.0,0.0,-10.599976
20140120 15:33:50:668,-4.6723087310791016E8,-2.3560161590576172E8,723.87494,40.0,0.0,35.799988
20140120 15:33:50:782,-4.6723087310791016E8,-2.3560161590576172E8,723.87494,40.0,0.0,35.799988
20140120 15:33:50:936,-4.6723087310791016E8,-2.3560161590576172E8,723.87494,40.0,0.0,35.799988
20140120 15:33:51:213,-4.6723087310791016E8,-2.3560161590576172E8,723.87494,40.0,0.0,35.799988
20140120 15:33:51:339,-4.6723087310791016E8,-2.3560161590576172E8,723.87494,40.0,0.0,35.799988
20140120 15:33:51:535,-4.672309112548828E8,-2.3560163497924805E8,723.8812,40.0,0.0,13.0
20140120 15:33:51:745,-4.672309112548828E8,-2.3560163497924805E8,723.8812,40.0,0.0,13.0
20140120 15:33:51:936,-4.672309112548828E8,-2.3560163497924805E8,723.8812,40.0,0.0,13.0
20140120 15:33:52:136,-4.672309112548828E8,-2.3560163497924805E8,723.8812,40.0,0.0,13.0
20140120 15:33:52:335,-4.672309112548828E8,-2.3560163497924805E8,723.8812,40.0,0.0,13.0
20140120 15:33:52:537,-4.672309112548828E8,-2.3560163497924805E8,723.8857,40.0,0.0,25.900024
20140120 15:33:52:755,-4.672309112548828E8,-2.3560163497924805E8,723.8857,40.0,0.0,25.900024
20140120 15:33:52:936,-4.672309112548828E8,-2.3560163497924805E8,723.8857,40.0,0.0,25.900024
20140120 15:33:53:136,-4.672309112548828E8,-2.3560163497924805E8,723.8857,40.0,0.0,25.900024
20140120 15:33:53:358,-4.672309112548828E8,-2.3560163497924805E8,723.8857,40.0,0.0,25.900024
20140120 15:33:53:536,-4.672309112548828E8,-2.3560161590576172E8,723.88904,40.0,0.0,-23.599976
20140120 15:33:53:780,-4.672309112548828E8,-2.3560161590576172E8,723.88904,40.0,0.0,-23.599976
20140120 15:33:53:935,-4.672309112548828E8,-2.3560161590576172E8,723.88904,40.0,0.0,-23.599976
20140120 15:33:54:136,-4.672309112548828E8,-2.3560161590576172E8,723.88904,40.0,0.0,-23.599976
20140120 15:33:54:371,-4.672309112548828E8,-2.3560161590576172E8,723.88904,40.0,0.0,-23.599976
20140120 15:33:54:636,-4.672309112548828E8,-2.3560161590576172E8,723.8941,40.0,0.0,19.299988
20140120 15:33:54:773,-4.672309112548828E8,-2.3560161590576172E8,723.8941,40.0,0.0,19.299988
20140120 15:33:54:938,-4.672309112548828E8,-2.3560161590576172E8,723.8941,40.0,0.0,19.299988
20140120 15:33:55:135,-4.672309112548828E8,-2.3560161590576172E8,723.8941,40.0,0.0,19.299988
20140120 15:33:55:343,-4.672309112548828E8,-2.3560161590576172E8,723.8941,40.0,0.0,19.299988
20140120 15:33:55:575,-4.672309112548828E8,-2.3560161590576172E8,723.8982,40.0,0.0,31.0
20140120 15:33:55:825,-4.672309112548828E8,-2.3560161590576172E8,723.8982,40.0,0.0,31.0
20140120 15:33:55:936,-4.672309112548828E8,-2.3560161590576172E8,723.8982,40.0,0.0,31.0
20140120 15:33:56:136,-4.672309112548828E8,-2.3560161590576172E8,723.8982,40.0,0.0,31.0
20140120 15:33:56:337,-4.672309112548828E8,-2.3560161590576172E8,723.8982,40.0,0.0,31.0
20140120 15:33:56:551,-4.6723094940185547E8,-2.3560161590576172E8,723.9016,40.0,0.0,91.70001
20140120 15:33:56:742,-4.6723094940185547E8,-2.3560161590576172E8,723.9016,40.0,0.0,91.70001
20140120 15:33:56:936,-4.6723094940185547E8,-2.3560161590576172E8,723.9016,40.0,0.0,91.70001
20140120 15:33:57:138,-4.6723094940185547E8,-2.3560161590576172E8,723.9016,40.0,0.0,91.70001
20140120 15:33:57:337,-4.6723094940185547E8,-2.3560161590576172E8,723.9016,40.0,0.0,91.70001
20140120 15:33:57:536,-4.6723094940185547E8,-2.3560161590576172E8,723.9064,40.0,0.0,134.5
20140120 15:33:57:786,-4.6723094940185547E8,-2.3560161590576172E8,723.9064,40.0,0.0,134.5
20140120 15:33:57:936,-4.6723094940185547E8,-2.3560161590576172E8,723.9064,40.0,0.0,134.5
20140120 15:33:58:139,-4.6723094940185547E8,-2.3560161590576172E8,723.9064,40.0,0.0,134.5
20140120 15:33:58:339,-4.6723094940185547E8,-2.3560161590576172E8,723.9064,40.0,0.0,134.5
20140120 15:33:58:536,-4.6723094940185547E8,-2.356015968322754E8,723.9136,40.0,0.0,149.59998
20140120 15:33:58:804,-4.6723094940185547E8,-2.356015968322754E8,723.9136,40.0,0.0,149.59998
20140120 15:33:58:935,-4.6723094940185547E8,-2.356015968322754E8,723.9136,40.0,0.0,149.59998
20140120 15:33:59:157,-4.6723094940185547E8,-2.356015968322754E8,723.9136,40.0,0.0,149.59998
20140120 15:33:59:339,-4.6723094940185547E8,-2.356015968322754E8,723.9136,40.0,0.0,149.59998
20140120 15:33:59:569,-4.6723094940185547E8,-2.3560157775878906E8,723.9225,40.0,0.0,172.59998
20140120 15:33:59:789,-4.6723094940185547E8,-2.3560157775878906E8,723.9225,40.0,0.0,172.59998
20140120 15:33:59:936,-4.6723094940185547E8,-2.3560157775878906E8,723.9225,40.0,0.0,172.59998
20140120 15:34:00:136,-4.6723094940185547E8,-2.3560157775878906E8,723.9225,40.0,0.0,172.59998
20140120 15:34:00:342,-4.6723094940185547E8,-2.3560157775878906E8,723.9225,40.0,0.0,172.59998
20140120 15:34:00:536,-4.672309875488281E8,-2.3560155868530273E8,723.933,40.0,0.0,-159.09998
20140120 15:34:00:771,-4.672309875488281E8,-2.3560155868530273E8,723.933,40.0,0.0,-159.09998
20140120 15:34:00:974,-4.672309875488281E8,-2.3560155868530273E8,723.933,40.0,0.0,-159.09998
20140120 15:34:01:137,-4.672309875488281E8,-2.3560155868530273E8,723.933,40.0,0.0,-159.09998
20140120 15:34:01:338,-4.672309875488281E8,-2.3560155868530273E8,723.933,40.0,0.0,-159.09998
20140120 15:34:01:560,-4.672309875488281E8,-2.3560157775878906E8,723.9457,40.0,0.0,-159.0
20140120 15:34:01:780,-4.672309875488281E8,-2.3560157775878906E8,723.9457,40.0,0.0,-159.0
20140120 15:34:01:936,-4.672309875488281E8,-2.3560157775878906E8,723.9457,40.0,0.0,-159.0
20140120 15:34:02:141,-4.672309875488281E8,-2.3560157775878906E8,723.9457,40.0,0.0,-159.0
20140120 15:34:02:339,-4.672309875488281E8,-2.3560157775878906E8,723.9457,40.0,0.0,-159.0
20140120 15:34:02:537,-4.672309875488281E8,-2.3560157775878906E8,723.9604,40.0,0.0,-117.20001
20140120 15:34:02:791,-4.672309875488281E8,-2.3560157775878906E8,723.9604,40.0,0.0,-117.20001
20140120 15:34:02:936,-4.672309875488281E8,-2.3560157775878906E8,723.9604,40.0,0.0,-117.20001
20140120 15:34:03:136,-4.672309875488281E8,-2.3560157775878906E8,723.9604,40.0,0.0,-117.20001
20140120 15:34:03:344,-4.672309875488281E8,-2.3560157775878906E8,723.9604,40.0,0.0,-117.20001
20140120 15:34:03:540,-4.672309875488281E8,-2.3560155868530273E8,723.9752,40.0,0.0,-123.900024
20140120 15:34:03:739,-4.672309875488281E8,-2.3560155868530273E8,723.9752,40.0,0.0,-123.900024
20140120 15:34:03:935,-4.672309875488281E8,-2.3560155868530273E8,723.9752,40.0,0.0,-123.900024
20140120 15:34:04:137,-4.672309875488281E8,-2.3560155868530273E8,723.9752,40.0,0.0,-123.900024
20140120 15:34:04:339,-4.672309875488281E8,-2.3560155868530273E8,723.9752,40.0,0.0,-123.900024
20140120 15:34:04:535,-4.672310256958008E8,-2.356015396118164E8,723.99054,40.0,0.0,157.20001
20140120 15:34:04:736,-4.672310256958008E8,-2.356015396118164E8,723.99054,40.0,0.0,157.20001
20140120 15:34:04:936,-4.672310256958008E8,-2.356015396118164E8,723.99054,40.0,0.0,157.20001
20140120 15:34:05:138,-4.672310256958008E8,-2.356015396118164E8,723.99054,40.0,0.0,157.20001
20140120 15:34:05:336,-4.672310256958008E8,-2.356015396118164E8,723.99054,40.0,0.0,157.20001
20140120 15:34:05:593,-4.672310256958008E8,-2.356015396118164E8,724.00574,40.0,0.0,-177.0
20140120 15:34:05:750,-4.672310256958008E8,-2.356015396118164E8,724.00574,40.0,0.0,-177.0
20140120 15:34:05:937,-4.672310256958008E8,-2.356015396118164E8,724.00574,40.0,0.0,-177.0
20140120 15:34:06:136,-4.672310256958008E8,-2.356015396118164E8,724.00574,40.0,0.0,-177.0
20140120 15:34:06:341,-4.672310256958008E8,-2.356015396118164E8,724.00574,40.0,0.0,-177.0
20140120 15:34:06:598,-4.672310256958008E8,-2.3560152053833008E8,724.02057,40.0,0.0,-160.40002
20140120 15:34:06:776,-4.672310256958008E8,-2.3560152053833008E8,724.02057,40.0,0.0,-160.40002
20140120 15:34:06:957,-4.672310256958008E8,-2.3560152053833008E8,724.02057,40.0,0.0,-160.40002
20140120 15:34:07:158,-4.672310256958008E8,-2.3560152053833008E8,724.02057,40.0,0.0,-160.40002
20140120 15:34:07:380,-4.672310256958008E8,-2.3560152053833008E8,724.02057,40.0,0.0,-160.40002
20140120 15:34:07:555,-4.672310256958008E8,-2.3560152053833008E8,724.03467,40.0,0.0,-87.400024
20140120 15:34:07:857,-4.672310256958008E8,-2.3560152053833008E8,724.03467,40.0,0.0,-87.400024
20140120 15:34:07:959,-4.672310256958008E8,-2.3560152053833008E8,724.03467,40.0,0.0,-87.400024
20140120 15:34:08:135,-4.672310256958008E8,-2.3560152053833008E8,724.03467,40.0,0.0,-87.400024
20140120 15:34:08:352,-4.672310256958008E8,-2.3560152053833008E8,724.03467,40.0,0.0,-87.400024
20140120 15:34:08:578,-4.672310256958008E8,-2.3560150146484375E8,724.0483,40.0,0.0,-3.0999756
20140120 15:34:08:741,-4.672310256958008E8,-2.3560150146484375E8,724.0483,40.0,0.0,-3.0999756
20140120 15:34:08:936,-4.672310256958008E8,-2.3560150146484375E8,724.0483,40.0,0.0,-3.0999756
20140120 15:34:09:135,-4.672310256958008E8,-2.3560150146484375E8,724.0483,40.0,0.0,-3.0999756
20140120 15:34:09:337,-4.672310256958008E8,-2.3560150146484375E8,724.0483,40.0,0.0,-3.0999756
20140120 15:34:09:536,-4.6723106384277344E8,-2.3560150146484375E8,724.0632,40.0,0.0,0.9000244
20140120 15:34:09:747,-4.6723106384277344E8,-2.3560150146484375E8,724.0632,40.0,0.0,0.9000244
20140120 15:34:09:939,-4.6723106384277344E8,-2.3560150146484375E8,724.0632,40.0,0.0,0.9000244
20140120 15:34:10:136,-4.6723106384277344E8,-2.3560150146484375E8,724.0632,40.0,0.0,0.9000244
20140120 15:34:10:336,-4.6723106384277344E8,-2.3560150146484375E8,724.0632,40.0,0.0,0.9000244
20140120 15:34:10:536,-4.6723106384277344E8,-2.3560150146484375E8,724.07715,40.0,0.0,-105.79999
20140120 15:34:10:742,-4.6723106384277344E8,-2.3560150146484375E8,724.07715,40.0,0.0,-105.79999
20140120 15:34:10:939,-4.6723106384277344E8,-2.3560150146484375E8,724.07715,40.0,0.0,-105.79999
20140120 15:34:11:138,-4.6723106384277344E8,-2.3560150146484375E8,724.07715,40.0,0.0,-105.79999
20140120 15:34:11:342,-4.6723106384277344E8,-2.3560150146484375E8,724.07715,40.0,0.0,-105.79999
20140120 15:34:11:536,-4.6723106384277344E8,-2.3560150146484375E8,724.08905,40.0,0.0,-24.5
20140120 15:34:11:741,-4.6723106384277344E8,-2.3560150146484375E8,724.08905,40.0,0.0,-24.5
20140120 15:34:11:935,-4.6723106384277344E8,-2.3560150146484375E8,724.08905,40.0,0.0,-24.5
20140120 15:34:12:172,-4.6723106384277344E8,-2.3560150146484375E8,724.08905,40.0,0.0,-24.5
20140120 15:34:12:337,-4.6723106384277344E8,-2.3560150146484375E8,724.08905,40.0,0.0,-24.5
20140120 15:34:12:540,-4.6723106384277344E8,-2.3560150146484375E8,724.099,40.0,0.0,-22.5
20140120 15:34:12:736,-4.6723106384277344E8,-2.3560150146484375E8,724.099,40.0,0.0,-22.5
20140120 15:34:12:937,-4.6723106384277344E8,-2.3560150146484375E8,724.099,40.0,0.0,-22.5
20140120 15:34:13:138,-4.6723106384277344E8,-2.3560150146484375E8,724.099,40.0,0.0,-22.5
20140120 15:34:13:339,-4.6723106384277344E8,-2.3560150146484375E8,724.099,40.0,0.0,-22.5
20140120 15:34:13:536,-4.6723106384277344E8,-2.3560150146484375E8,724.10815,40.0,0.0,-13.0
20140120 15:34:13:741,-4.6723106384277344E8,-2.3560150146484375E8,724.10815,40.0,0.0,-13.0
20140120 15:34:13:937,-4.6723106384277344E8,-2.3560150146484375E8,724.10815,40.0,0.0,-13.0
20140120 15:34:14:135,-4.6723106384277344E8,-2.3560150146484375E8,724.10815,40.0,0.0,-13.0
20140120 15:34:14:378,-4.6723106384277344E8,-2.3560150146484375E8,724.10815,40.0,0.0,-13.0
20140120 15:34:14:538,-4.672310256958008E8,-2.3560150146484375E8,724.11755,40.0,0.0,26.299988
20140120 15:34:14:738,-4.672310256958008E8,-2.3560150146484375E8,724.11755,40.0,0.0,26.299988
20140120 15:34:14:936,-4.672310256958008E8,-2.3560150146484375E8,724.11755,40.0,0.0,26.299988
20140120 15:34:15:135,-4.672310256958008E8,-2.3560150146484375E8,724.11755,40.0,0.0,26.299988
20140120 15:34:15:338,-4.672310256958008E8,-2.3560150146484375E8,724.11755,40.0,0.0,26.299988
20140120 15:34:15:536,-4.672310256958008E8,-2.3560150146484375E8,724.1274,40.0,0.0,19.200012
20140120 15:34:15:735,-4.672310256958008E8,-2.3560150146484375E8,724.1274,40.0,0.0,19.200012
20140120 15:34:15:936,-4.672310256958008E8,-2.3560150146484375E8,724.1274,40.0,0.0,19.200012
20140120 15:34:16:136,-4.672310256958008E8,-2.3560150146484375E8,724.1274,40.0,0.0,19.200012
20140120 15:34:16:340,-4.672310256958008E8,-2.3560150146484375E8,724.1274,40.0,0.0,19.200012
20140120 15:34:16:539,-4.672310256958008E8,-2.3560150146484375E8,724.13745,40.0,0.0,-4.0
20140120 15:34:16:745,-4.672310256958008E8,-2.3560150146484375E8,724.13745,40.0,0.0,-4.0
20140120 15:34:16:936,-4.672310256958008E8,-2.3560150146484375E8,724.13745,40.0,0.0,-4.0
20140120 15:34:17:158,-4.672310256958008E8,-2.3560150146484375E8,724.13745,40.0,0.0,-4.0
20140120 15:34:17:338,-4.672310256958008E8,-2.3560150146484375E8,724.13745,40.0,0.0,-4.0
20140120 15:34:17:537,-4.672310256958008E8,-2.3560150146484375E8,724.14795,60.0,0.0,-77.5
20140120 15:34:17:777,-4.672310256958008E8,-2.3560150146484375E8,724.14795,60.0,0.0,-77.5
20140120 15:34:17:936,-4.672310256958008E8,-2.3560150146484375E8,724.14795,60.0,0.0,-77.5
20140120 15:34:18:135,-4.672310256958008E8,-2.3560150146484375E8,724.14795,60.0,0.0,-77.5
20140120 15:34:18:337,-4.672310256958008E8,-2.3560150146484375E8,724.14795,60.0,0.0,-77.5
20140120 15:34:18:568,-4.672310256958008E8,-2.3560150146484375E8,724.1583,60.0,0.0,-116.400024
20140120 15:34:18:829,-4.672310256958008E8,-2.3560150146484375E8,724.1583,60.0,0.0,-116.400024
20140120 15:34:18:938,-4.672310256958008E8,-2.3560150146484375E8,724.1583,60.0,0.0,-116.400024
20140120 15:34:19:136,-4.672310256958008E8,-2.3560150146484375E8,724.1583,60.0,0.0,-116.400024
20140120 15:34:19:345,-4.672310256958008E8,-2.3560150146484375E8,724.1583,60.0,0.0,-116.400024
20140120 15:34:19:580,-4.672310256958008E8,-2.3560150146484375E8,724.1688,60.0,0.0,-123.70001
20140120 15:34:19:832,-4.672310256958008E8,-2.3560150146484375E8,724.1688,60.0,0.0,-123.70001
20140120 15:34:19:981,-4.672310256958008E8,-2.3560150146484375E8,724.1688,60.0,0.0,-123.70001
20140120 15:34:20:136,-4.672310256958008E8,-2.3560150146484375E8,724.1688,60.0,0.0,-123.70001
20140120 15:34:20:340,-4.672310256958008E8,-2.3560150146484375E8,724.1688,60.0,0.0,-123.70001
20140120 15:34:20:536,-4.6723106384277344E8,-2.3560150146484375E8,724.2708,60.0,2.9248621,-94.20001
20140120 15:34:20:739,-4.6723106384277344E8,-2.3560150146484375E8,724.2708,60.0,2.9248621,-94.20001
20140120 15:34:20:939,-4.6723106384277344E8,-2.3560150146484375E8,724.2708,60.0,2.9248621,-94.20001
20140120 15:34:21:136,-4.6723106384277344E8,-2.3560150146484375E8,724.2708,60.0,2.9248621,-94.20001
20140120 15:34:21:362,-4.6723106384277344E8,-2.3560150146484375E8,724.2708,60.0,2.9248621,-94.20001
20140120 15:34:21:541,-4.672311019897461E8,-2.3560152053833008E8,724.3655,60.0,8.057374,-114.20001
20140120 15:34:21:737,-4.672311019897461E8,-2.3560152053833008E8,724.3655,60.0,8.057374,-114.20001
20140120 15:34:21:936,-4.672311019897461E8,-2.3560152053833008E8,724.3655,60.0,8.057374,-114.20001
20140120 15:34:22:136,-4.672311019897461E8,-2.3560152053833008E8,724.3655,60.0,8.057374,-114.20001
20140120 15:34:22:336,-4.672311019897461E8,-2.3560152053833008E8,724.3655,60.0,8.057374,-114.20001
20140120 15:34:22:536,-4.672311782836914E8,-2.3560150146484375E8,724.4803,60.0,7.183132,-84.70001
20140120 15:34:22:740,-4.672311782836914E8,-2.3560150146484375E8,724.4803,60.0,7.183132,-84.70001
20140120 15:34:22:939,-4.672311782836914E8,-2.3560150146484375E8,724.4803,60.0,7.183132,-84.70001
20140120 15:34:23:147,-4.672311782836914E8,-2.3560150146484375E8,724.4803,60.0,7.183132,-84.70001
20140120 15:34:23:419,-4.672311782836914E8,-2.3560150146484375E8,724.4803,60.0,7.183132,-84.70001
20140120 15:34:23:536,-4.6723114013671875E8,-2.3560150146484375E8,724.5488,60.0,6.94508,-79.70001
20140120 15:34:23:737,-4.6723114013671875E8,-2.3560150146484375E8,724.5488,60.0,6.94508,-79.70001
20140120 15:34:23:936,-4.6723114013671875E8,-2.3560150146484375E8,724.5488,60.0,6.94508,-79.70001
20140120 15:34:24:136,-4.6723114013671875E8,-2.3560150146484375E8,724.5488,60.0,6.94508,-79.70001
20140120 15:34:24:343,-4.6723114013671875E8,-2.3560150146484375E8,724.5488,60.0,6.94508,-79.70001
20140120 15:34:24:566,-4.672311782836914E8,-2.356014633178711E8,724.61804,40.0,7.653574,-51.19995
20140120 15:34:24:778,-4.672311782836914E8,-2.356014633178711E8,724.61804,40.0,7.653574,-51.19995
20140120 15:34:24:942,-4.672311782836914E8,-2.356014633178711E8,724.61804,40.0,7.653574,-51.19995
20140120 15:34:25:137,-4.672311782836914E8,-2.356014633178711E8,724.61804,40.0,7.653574,-51.19995
20140120 15:34:25:357,-4.672311782836914E8,-2.356014633178711E8,724.61804,40.0,7.653574,-51.19995
20140120 15:34:25:548,-4.6723121643066406E8,-2.356014633178711E8,724.6871,40.0,6.0623713,-94.099976
20140120 15:34:25:773,-4.6723121643066406E8,-2.356014633178711E8,724.6871,40.0,6.0623713,-94.099976
20140120 15:34:25:940,-4.6723121643066406E8,-2.356014633178711E8,724.6871,40.0,6.0623713,-94.099976
20140120 15:34:26:136,-4.6723121643066406E8,-2.356014633178711E8,724.6871,40.0,6.0623713,-94.099976
20140120 15:34:26:374,-4.6723121643066406E8,-2.356014633178711E8,724.6871,40.0,6.0623713,-94.099976
20140120 15:34:26:618,-4.672312545776367E8,-2.3560144424438477E8,724.7323,40.0,3.9025486,-62.0
20140120 15:34:26:784,-4.672312545776367E8,-2.3560144424438477E8,724.7323,40.0,3.9025486,-62.0
20140120 15:34:26:935,-4.672312545776367E8,-2.3560144424438477E8,724.7323,40.0,3.9025486,-62.0
20140120 15:34:27:136,-4.672312545776367E8,-2.3560144424438477E8,724.7323,40.0,3.9025486,-62.0
20140120 15:34:27:351,-4.672312545776367E8,-2.3560144424438477E8,724.7323,40.0,3.9025486,-62.0
20140120 15:34:27:575,-4.672311782836914E8,-2.3560142517089844E8,724.7312,40.0,5.4750557,58.5
20140120 15:34:27:769,-4.672311782836914E8,-2.3560142517089844E8,724.7312,40.0,5.4750557,58.5
20140120 15:34:27:936,-4.672311782836914E8,-2.3560142517089844E8,724.7312,40.0,5.4750557,58.5
20140120 15:34:28:165,-4.672311782836914E8,-2.3560142517089844E8,724.7312,40.0,5.4750557,58.5
20140120 15:34:28:338,-4.672311782836914E8,-2.3560142517089844E8,724.7312,40.0,5.4750557,58.5
20140120 15:34:28:538,-4.672311019897461E8,-2.356014060974121E8,724.70953,40.0,6.037546,62.400024
20140120 15:34:28:793,-4.672311019897461E8,-2.356014060974121E8,724.70953,40.0,6.037546,62.400024
20140120 15:34:28:936,-4.672311019897461E8,-2.356014060974121E8,724.70953,40.0,6.037546,62.400024
20140120 15:34:29:136,-4.672311019897461E8,-2.356014060974121E8,724.70953,40.0,6.037546,62.400024
20140120 15:34:29:339,-4.672311019897461E8,-2.356014060974121E8,724.70953,40.0,6.037546,62.400024
20140120 15:34:29:536,-4.672310256958008E8,-2.3560142517089844E8,724.66595,40.0,5.336441,104.79999
20140120 15:34:29:738,-4.672310256958008E8,-2.3560142517089844E8,724.66595,40.0,5.336441,104.79999
20140120 15:34:29:938,-4.672310256958008E8,-2.3560142517089844E8,724.66595,40.0,5.336441,104.79999
20140120 15:34:30:136,-4.672310256958008E8,-2.3560142517089844E8,724.66595,40.0,5.336441,104.79999
20140120 15:34:30:342,-4.672310256958008E8,-2.3560142517089844E8,724.66595,40.0,5.336441,104.79999
20140120 15:34:30:536,-4.6723094940185547E8,-2.3560144424438477E8,724.6136,40.0,3.5128438,92.5
20140120 15:34:30:736,-4.6723094940185547E8,-2.3560144424438477E8,724.6136,40.0,3.5128438,92.5
20140120 15:34:30:936,-4.6723094940185547E8,-2.3560144424438477E8,724.6136,40.0,3.5128438,92.5
20140120 15:34:31:141,-4.6723094940185547E8,-2.3560144424438477E8,724.6136,40.0,3.5128438,92.5
20140120 15:34:31:341,-4.6723094940185547E8,-2.3560144424438477E8,724.6136,40.0,3.5128438,92.5
20140120 15:34:31:543,-4.672309112548828E8,-2.3560144424438477E8,724.60864,40.0,0.0013202336,73.0
20140120 15:34:31:736,-4.672309112548828E8,-2.3560144424438477E8,724.60864,40.0,0.0013202336,73.0
20140120 15:34:31:956,-4.672309112548828E8,-2.3560144424438477E8,724.60864,40.0,0.0013202336,73.0
20140120 15:34:32:136,-4.672309112548828E8,-2.3560144424438477E8,724.60864,40.0,0.0013202336,73.0
